,date,county,state,cases,deaths,RegionName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS
37079,2020-04-14,Greene,North Carolina,13,0,Greene County,NC,,37,79
37079,2020-04-15,Greene,North Carolina,13,0,Greene County,NC,,37,79
37079,2020-04-16,Greene,North Carolina,12,0,Greene County,NC,,37,79
37079,2020-04-17,Greene,North Carolina,12,0,Greene County,NC,,37,79
37079,2020-04-18,Greene,North Carolina,13,0,Greene County,NC,,37,79
37079,2020-04-19,Greene,North Carolina,13,0,Greene County,NC,,37,79
37081,2020-03-18,Guilford,North Carolina,1,0,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-03-19,Guilford,North Carolina,2,0,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-03-20,Guilford,North Carolina,4,0,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-03-21,Guilford,North Carolina,4,0,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-03-22,Guilford,North Carolina,11,0,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-03-23,Guilford,North Carolina,11,0,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-03-24,Guilford,North Carolina,16,0,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-03-25,Guilford,North Carolina,22,0,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-03-26,Guilford,North Carolina,24,0,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-03-27,Guilford,North Carolina,31,0,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-03-28,Guilford,North Carolina,34,0,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-03-29,Guilford,North Carolina,39,0,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-03-30,Guilford,North Carolina,44,0,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-03-31,Guilford,North Carolina,52,1,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-01,Guilford,North Carolina,55,1,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-02,Guilford,North Carolina,71,1,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-03,Guilford,North Carolina,79,3,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-04,Guilford,North Carolina,94,4,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-05,Guilford,North Carolina,96,4,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-06,Guilford,North Carolina,104,4,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-07,Guilford,North Carolina,119,5,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-08,Guilford,North Carolina,122,8,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-09,Guilford,North Carolina,125,8,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-10,Guilford,North Carolina,127,9,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-11,Guilford,North Carolina,134,9,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-12,Guilford,North Carolina,135,9,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-13,Guilford,North Carolina,138,10,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-14,Guilford,North Carolina,137,10,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-15,Guilford,North Carolina,149,10,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-16,Guilford,North Carolina,154,10,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-17,Guilford,North Carolina,162,12,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-18,Guilford,North Carolina,168,13,Guilford County,NC,Greensboro-High Point,37,81
37081,2020-04-19,Guilford,North Carolina,172,13,Guilford County,NC,Greensboro-High Point,37,81
37083,2020-03-29,Halifax,North Carolina,2,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-03-30,Halifax,North Carolina,2,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-03-31,Halifax,North Carolina,4,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-01,Halifax,North Carolina,4,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-02,Halifax,North Carolina,6,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-03,Halifax,North Carolina,7,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-04,Halifax,North Carolina,10,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-05,Halifax,North Carolina,10,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-06,Halifax,North Carolina,10,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-07,Halifax,North Carolina,12,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-08,Halifax,North Carolina,12,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-09,Halifax,North Carolina,15,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-10,Halifax,North Carolina,17,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-11,Halifax,North Carolina,21,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-12,Halifax,North Carolina,20,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-13,Halifax,North Carolina,20,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-14,Halifax,North Carolina,25,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-15,Halifax,North Carolina,25,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-16,Halifax,North Carolina,26,0,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-17,Halifax,North Carolina,28,1,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-18,Halifax,North Carolina,30,1,Halifax County,NC,Roanoke Rapids,37,83
37083,2020-04-19,Halifax,North Carolina,30,1,Halifax County,NC,Roanoke Rapids,37,83
37085,2020-03-14,Harnett,North Carolina,2,0,Harnett County,NC,Dunn,37,85
37085,2020-03-15,Harnett,North Carolina,2,0,Harnett County,NC,Dunn,37,85
37085,2020-03-16,Harnett,North Carolina,2,0,Harnett County,NC,Dunn,37,85
37085,2020-03-17,Harnett,North Carolina,3,0,Harnett County,NC,Dunn,37,85
37085,2020-03-18,Harnett,North Carolina,4,0,Harnett County,NC,Dunn,37,85
37085,2020-03-19,Harnett,North Carolina,6,0,Harnett County,NC,Dunn,37,85
37085,2020-03-20,Harnett,North Carolina,6,0,Harnett County,NC,Dunn,37,85
37085,2020-03-21,Harnett,North Carolina,6,0,Harnett County,NC,Dunn,37,85
37085,2020-03-22,Harnett,North Carolina,8,0,Harnett County,NC,Dunn,37,85
37085,2020-03-23,Harnett,North Carolina,9,0,Harnett County,NC,Dunn,37,85
37085,2020-03-24,Harnett,North Carolina,9,0,Harnett County,NC,Dunn,37,85
37085,2020-03-25,Harnett,North Carolina,10,0,Harnett County,NC,Dunn,37,85
37085,2020-03-26,Harnett,North Carolina,11,1,Harnett County,NC,Dunn,37,85
37085,2020-03-27,Harnett,North Carolina,11,1,Harnett County,NC,Dunn,37,85
37085,2020-03-28,Harnett,North Carolina,13,1,Harnett County,NC,Dunn,37,85
37085,2020-03-29,Harnett,North Carolina,14,1,Harnett County,NC,Dunn,37,85
37085,2020-03-30,Harnett,North Carolina,15,1,Harnett County,NC,Dunn,37,85
37085,2020-03-31,Harnett,North Carolina,18,1,Harnett County,NC,Dunn,37,85
37085,2020-04-01,Harnett,North Carolina,18,1,Harnett County,NC,Dunn,37,85
37085,2020-04-02,Harnett,North Carolina,19,1,Harnett County,NC,Dunn,37,85
37085,2020-04-03,Harnett,North Carolina,19,1,Harnett County,NC,Dunn,37,85
37085,2020-04-04,Harnett,North Carolina,23,2,Harnett County,NC,Dunn,37,85
37085,2020-04-05,Harnett,North Carolina,25,2,Harnett County,NC,Dunn,37,85
37085,2020-04-06,Harnett,North Carolina,31,2,Harnett County,NC,Dunn,37,85
37085,2020-04-07,Harnett,North Carolina,32,2,Harnett County,NC,Dunn,37,85
37085,2020-04-08,Harnett,North Carolina,34,2,Harnett County,NC,Dunn,37,85
37085,2020-04-09,Harnett,North Carolina,34,2,Harnett County,NC,Dunn,37,85
37085,2020-04-10,Harnett,North Carolina,35,2,Harnett County,NC,Dunn,37,85
37085,2020-04-11,Harnett,North Carolina,38,2,Harnett County,NC,Dunn,37,85
37085,2020-04-12,Harnett,North Carolina,41,2,Harnett County,NC,Dunn,37,85
37085,2020-04-13,Harnett,North Carolina,45,2,Harnett County,NC,Dunn,37,85
37085,2020-04-14,Harnett,North Carolina,49,2,Harnett County,NC,Dunn,37,85
37085,2020-04-15,Harnett,North Carolina,50,2,Harnett County,NC,Dunn,37,85
37085,2020-04-16,Harnett,North Carolina,53,2,Harnett County,NC,Dunn,37,85
37085,2020-04-17,Harnett,North Carolina,54,3,Harnett County,NC,Dunn,37,85
37085,2020-04-18,Harnett,North Carolina,55,3,Harnett County,NC,Dunn,37,85
37085,2020-04-19,Harnett,North Carolina,58,3,Harnett County,NC,Dunn,37,85
37087,2020-04-03,Haywood,North Carolina,1,0,Haywood County,NC,Asheville,37,87
37087,2020-04-04,Haywood,North Carolina,2,0,Haywood County,NC,Asheville,37,87
37087,2020-04-05,Haywood,North Carolina,2,0,Haywood County,NC,Asheville,37,87
37087,2020-04-06,Haywood,North Carolina,3,0,Haywood County,NC,Asheville,37,87
37087,2020-04-07,Haywood,North Carolina,3,0,Haywood County,NC,Asheville,37,87
37087,2020-04-08,Haywood,North Carolina,3,0,Haywood County,NC,Asheville,37,87
37087,2020-04-09,Haywood,North Carolina,3,0,Haywood County,NC,Asheville,37,87
37087,2020-04-10,Haywood,North Carolina,3,0,Haywood County,NC,Asheville,37,87
37087,2020-04-11,Haywood,North Carolina,3,0,Haywood County,NC,Asheville,37,87
37087,2020-04-12,Haywood,North Carolina,3,0,Haywood County,NC,Asheville,37,87
37087,2020-04-13,Haywood,North Carolina,3,0,Haywood County,NC,Asheville,37,87
37087,2020-04-14,Haywood,North Carolina,3,0,Haywood County,NC,Asheville,37,87
37087,2020-04-15,Haywood,North Carolina,3,0,Haywood County,NC,Asheville,37,87
37087,2020-04-16,Haywood,North Carolina,4,0,Haywood County,NC,Asheville,37,87
37087,2020-04-17,Haywood,North Carolina,4,0,Haywood County,NC,Asheville,37,87
37087,2020-04-18,Haywood,North Carolina,5,0,Haywood County,NC,Asheville,37,87
37087,2020-04-19,Haywood,North Carolina,5,0,Haywood County,NC,Asheville,37,87
37089,2020-03-22,Henderson,North Carolina,1,0,Henderson County,NC,Asheville,37,89
37089,2020-03-23,Henderson,North Carolina,1,0,Henderson County,NC,Asheville,37,89
37089,2020-03-24,Henderson,North Carolina,2,0,Henderson County,NC,Asheville,37,89
37089,2020-03-25,Henderson,North Carolina,2,0,Henderson County,NC,Asheville,37,89
37089,2020-03-26,Henderson,North Carolina,4,0,Henderson County,NC,Asheville,37,89
37089,2020-03-27,Henderson,North Carolina,6,0,Henderson County,NC,Asheville,37,89
37089,2020-03-28,Henderson,North Carolina,9,0,Henderson County,NC,Asheville,37,89
37089,2020-03-29,Henderson,North Carolina,13,0,Henderson County,NC,Asheville,37,89
37089,2020-03-30,Henderson,North Carolina,16,0,Henderson County,NC,Asheville,37,89
37089,2020-03-31,Henderson,North Carolina,18,0,Henderson County,NC,Asheville,37,89
37089,2020-04-01,Henderson,North Carolina,18,0,Henderson County,NC,Asheville,37,89
37089,2020-04-02,Henderson,North Carolina,22,0,Henderson County,NC,Asheville,37,89
37089,2020-04-03,Henderson,North Carolina,22,1,Henderson County,NC,Asheville,37,89
37089,2020-04-04,Henderson,North Carolina,25,1,Henderson County,NC,Asheville,37,89
37089,2020-04-05,Henderson,North Carolina,50,1,Henderson County,NC,Asheville,37,89
37089,2020-04-06,Henderson,North Carolina,51,1,Henderson County,NC,Asheville,37,89
37089,2020-04-07,Henderson,North Carolina,51,1,Henderson County,NC,Asheville,37,89
37089,2020-04-08,Henderson,North Carolina,50,2,Henderson County,NC,Asheville,37,89
37089,2020-04-09,Henderson,North Carolina,55,2,Henderson County,NC,Asheville,37,89
37089,2020-04-10,Henderson,North Carolina,55,2,Henderson County,NC,Asheville,37,89
37089,2020-04-11,Henderson,North Carolina,68,2,Henderson County,NC,Asheville,37,89
37089,2020-04-12,Henderson,North Carolina,76,2,Henderson County,NC,Asheville,37,89
37089,2020-04-13,Henderson,North Carolina,97,2,Henderson County,NC,Asheville,37,89
37089,2020-04-14,Henderson,North Carolina,97,3,Henderson County,NC,Asheville,37,89
37089,2020-04-15,Henderson,North Carolina,97,4,Henderson County,NC,Asheville,37,89
37089,2020-04-16,Henderson,North Carolina,106,8,Henderson County,NC,Asheville,37,89
37089,2020-04-17,Henderson,North Carolina,106,11,Henderson County,NC,Asheville,37,89
37089,2020-04-18,Henderson,North Carolina,108,11,Henderson County,NC,Asheville,37,89
37089,2020-04-19,Henderson,North Carolina,120,11,Henderson County,NC,Asheville,37,89
37091,2020-03-25,Hertford,North Carolina,1,0,Hertford County,NC,,37,91
37091,2020-03-26,Hertford,North Carolina,2,0,Hertford County,NC,,37,91
37091,2020-03-27,Hertford,North Carolina,2,0,Hertford County,NC,,37,91
37091,2020-03-28,Hertford,North Carolina,2,0,Hertford County,NC,,37,91
37091,2020-03-29,Hertford,North Carolina,2,0,Hertford County,NC,,37,91
37091,2020-03-30,Hertford,North Carolina,2,0,Hertford County,NC,,37,91
37091,2020-03-31,Hertford,North Carolina,4,0,Hertford County,NC,,37,91
37091,2020-04-01,Hertford,North Carolina,4,0,Hertford County,NC,,37,91
37091,2020-04-02,Hertford,North Carolina,4,0,Hertford County,NC,,37,91
37091,2020-04-03,Hertford,North Carolina,4,0,Hertford County,NC,,37,91
37091,2020-04-04,Hertford,North Carolina,4,0,Hertford County,NC,,37,91
37091,2020-04-05,Hertford,North Carolina,4,1,Hertford County,NC,,37,91
37091,2020-04-06,Hertford,North Carolina,4,1,Hertford County,NC,,37,91
