GeoArea_FIPS	GeoArea_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
39035	CuyahogaCounty	Management of companies and enterprises	2017	3540926
39035	CuyahogaCounty	Administrative and support and waste management and remediation services	2017	3158906
39035	CuyahogaCounty	Educational services	2017	1453169
39035	CuyahogaCounty	Health care and social assistance	2017	10080976
39035	CuyahogaCounty	Arts, entertainment, and recreation	2017	1673500
39035	CuyahogaCounty	Accommodation and food services	2017	2357408
39035	CuyahogaCounty	Other services (except government and government enterprises)	2017	1799524
39035	CuyahogaCounty	Government and government enterprises	2017	9713262
39037	DarkeCounty	Agriculture, forestry, fishing and hunting	2017	210265
39037	DarkeCounty	Mining, quarrying, and oil and gas extraction	2017	442
39037	DarkeCounty	Utilities	2017	12657
39037	DarkeCounty	Construction	2017	111630
39037	DarkeCounty	Manufacturing	2017	520823
39037	DarkeCounty	Wholesale trade	2017	166547
39037	DarkeCounty	Retail trade	2017	115836
39037	DarkeCounty	Transportation and warehousing	2017	116177
39037	DarkeCounty	Information	2017	28172
39037	DarkeCounty	Finance and insurance	2017	140804
39037	DarkeCounty	Real estate and rental and leasing	2017	227018
39037	DarkeCounty	Professional and business services	2017	122365
39037	DarkeCounty	Management of companies and enterprises	2017	
39037	DarkeCounty	Administrative and support and waste management and remediation services	2017	40760
39037	DarkeCounty	Educational services	2017	2752
39037	DarkeCounty	Health care and social assistance	2017	135015
39037	DarkeCounty	Arts, entertainment, and recreation	2017	8100
39037	DarkeCounty	Accommodation and food services	2017	32130
39037	DarkeCounty	Other services (except government and government enterprises)	2017	44067
39037	DarkeCounty	Government and government enterprises	2017	164789
39039	DefianceCounty	Agriculture, forestry, fishing and hunting	2017	11272
39039	DefianceCounty	Mining, quarrying, and oil and gas extraction	2017	0
39039	DefianceCounty	Utilities	2017	
39039	DefianceCounty	Construction	2017	44398
39039	DefianceCounty	Manufacturing	2017	591922
39039	DefianceCounty	Wholesale trade	2017	
39039	DefianceCounty	Retail trade	2017	171553
39039	DefianceCounty	Transportation and warehousing	2017	58264
39039	DefianceCounty	Information	2017	38210
39039	DefianceCounty	Finance and insurance	2017	107167
39039	DefianceCounty	Real estate and rental and leasing	2017	164724
39039	DefianceCounty	Professional and business services	2017	103592
39039	DefianceCounty	Management of companies and enterprises	2017	41775
39039	DefianceCounty	Administrative and support and waste management and remediation services	2017	35695
39039	DefianceCounty	Educational services	2017	
39039	DefianceCounty	Health care and social assistance	2017	
39039	DefianceCounty	Arts, entertainment, and recreation	2017	3763
39039	DefianceCounty	Accommodation and food services	2017	36933
39039	DefianceCounty	Other services (except government and government enterprises)	2017	37376
39039	DefianceCounty	Government and government enterprises	2017	157039
39041	DelawareCounty	Agriculture, forestry, fishing and hunting	2017	2245
39041	DelawareCounty	Mining, quarrying, and oil and gas extraction	2017	6497
39041	DelawareCounty	Utilities	2017	17667
39041	DelawareCounty	Construction	2017	448086
39041	DelawareCounty	Manufacturing	2017	916977
39041	DelawareCounty	Wholesale trade	2017	587556
39041	DelawareCounty	Retail trade	2017	846201
39041	DelawareCounty	Transportation and warehousing	2017	195910
39041	DelawareCounty	Information	2017	193589
39041	DelawareCounty	Finance and insurance	2017	1497472
39041	DelawareCounty	Real estate and rental and leasing	2017	840205
39041	DelawareCounty	Professional and business services	2017	2676342
39041	DelawareCounty	Management of companies and enterprises	2017	1376817
39041	DelawareCounty	Administrative and support and waste management and remediation services	2017	360327
39041	DelawareCounty	Educational services	2017	89429
39041	DelawareCounty	Health care and social assistance	2017	636440
39041	DelawareCounty	Arts, entertainment, and recreation	2017	167348
39041	DelawareCounty	Accommodation and food services	2017	436511
39041	DelawareCounty	Other services (except government and government enterprises)	2017	255933
39041	DelawareCounty	Government and government enterprises	2017	748828
39043	ErieCounty	Agriculture, forestry, fishing and hunting	2017	
39043	ErieCounty	Mining, quarrying, and oil and gas extraction	2017	15669
39043	ErieCounty	Utilities	2017	11184
39043	ErieCounty	Construction	2017	97930
39043	ErieCounty	Manufacturing	2017	1028839
39043	ErieCounty	Wholesale trade	2017	131285
39043	ErieCounty	Retail trade	2017	285921
39043	ErieCounty	Transportation and warehousing	2017	
39043	ErieCounty	Information	2017	58754
39043	ErieCounty	Finance and insurance	2017	148490
39043	ErieCounty	Real estate and rental and leasing	2017	424807
39043	ErieCounty	Professional and business services	2017	168067
39043	ErieCounty	Management of companies and enterprises	2017	55878
39043	ErieCounty	Administrative and support and waste management and remediation services	2017	55258
39043	ErieCounty	Educational services	2017	12606
39043	ErieCounty	Health care and social assistance	2017	360313
39043	ErieCounty	Arts, entertainment, and recreation	2017	1376530
39043	ErieCounty	Accommodation and food services	2017	235589
39043	ErieCounty	Other services (except government and government enterprises)	2017	70321
39043	ErieCounty	Government and government enterprises	2017	440599
39045	FairfieldCounty	Agriculture, forestry, fishing and hunting	2017	1256
39045	FairfieldCounty	Mining, quarrying, and oil and gas extraction	2017	4619
39045	FairfieldCounty	Utilities	2017	31309
39045	FairfieldCounty	Construction	2017	265189
39045	FairfieldCounty	Manufacturing	2017	500735
39045	FairfieldCounty	Wholesale trade	2017	162765
39045	FairfieldCounty	Retail trade	2017	386554
39045	FairfieldCounty	Transportation and warehousing	2017	173696
39045	FairfieldCounty	Information	2017	67070
39045	FairfieldCounty	Finance and insurance	2017	204742
39045	FairfieldCounty	Real estate and rental and leasing	2017	610796
39045	FairfieldCounty	Professional and business services	2017	372551
39045	FairfieldCounty	Management of companies and enterprises	2017	59407
39045	FairfieldCounty	Administrative and support and waste management and remediation services	2017	191252
39045	FairfieldCounty	Educational services	2017	15764
39045	FairfieldCounty	Health care and social assistance	2017	525277
39045	FairfieldCounty	Arts, entertainment, and recreation	2017	24094
39045	FairfieldCounty	Accommodation and food services	2017	197122
39045	FairfieldCounty	Other services (except government and government enterprises)	2017	150179
39045	FairfieldCounty	Government and government enterprises	2017	582747
39047	FayetteCounty	Agriculture, forestry, fishing and hunting	2017	98038
39047	FayetteCounty	Mining, quarrying, and oil and gas extraction	2017	0
39047	FayetteCounty	Utilities	2017	637
39047	FayetteCounty	Construction	2017	37231
39047	FayetteCounty	Manufacturing	2017	1522607
39047	FayetteCounty	Wholesale trade	2017	
39047	FayetteCounty	Retail trade	2017	123547
39047	FayetteCounty	Transportation and warehousing	2017	83591
39047	FayetteCounty	Information	2017	5277
39047	FayetteCounty	Finance and insurance	2017	54947
39047	FayetteCounty	Real estate and rental and leasing	2017	141330
39047	FayetteCounty	Professional and business services	2017	
39047	FayetteCounty	Management of companies and enterprises	2017	
39047	FayetteCounty	Administrative and support and waste management and remediation services	2017	21726
39047	FayetteCounty	Educational services	2017	
39047	FayetteCounty	Health care and social assistance	2017	
39047	FayetteCounty	Arts, entertainment, and recreation	2017	3342
39047	FayetteCounty	Accommodation and food services	2017	37859
39047	FayetteCounty	Other services (except government and government enterprises)	2017	21669
39047	FayetteCounty	Government and government enterprises	2017	124275
39049	FranklinCounty	Agriculture, forestry, fishing and hunting	2017	5137
39049	FranklinCounty	Mining, quarrying, and oil and gas extraction	2017	44960
39049	FranklinCounty	Utilities	2017	534290
39049	FranklinCounty	Construction	2017	3367225
39049	FranklinCounty	Manufacturing	2017	6762899
39049	FranklinCounty	Wholesale trade	2017	6489430
39049	FranklinCounty	Retail trade	2017	5185757
39049	FranklinCounty	Transportation and warehousing	2017	4044365
39049	FranklinCounty	Information	2017	3589785
39049	FranklinCounty	Finance and insurance	2017	12314881
39049	FranklinCounty	Real estate and rental and leasing	2017	9864745
39049	FranklinCounty	Professional and business services	2017	14095439
39049	FranklinCounty	Management of companies and enterprises	2017	3459984
39049	FranklinCounty	Administrative and support and waste management and remediation services	2017	3674035
39049	FranklinCounty	Educational services	2017	959229
39049	FranklinCounty	Health care and social assistance	2017	8071537
39049	FranklinCounty	Arts, entertainment, and recreation	2017	783008
39049	FranklinCounty	Accommodation and food services	2017	2484642
39049	FranklinCounty	Other services (except government and government enterprises)	2017	1896065
39049	FranklinCounty	Government and government enterprises	2017	14126298
39051	FultonCounty	Agriculture, forestry, fishing and hunting	2017	9436
39051	FultonCounty	Mining, quarrying, and oil and gas extraction	2017	1028
39051	FultonCounty	Utilities	2017	8430
39051	FultonCounty	Construction	2017	112539
39051	FultonCounty	Manufacturing	2017	895779
39051	FultonCounty	Wholesale trade	2017	116245
39051	FultonCounty	Retail trade	2017	106429
39051	FultonCounty	Transportation and warehousing	2017	
39051	FultonCounty	Information	2017	27626
39051	FultonCounty	Finance and insurance	2017	74855
39051	FultonCounty	Real estate and rental and leasing	2017	173099
39051	FultonCounty	Professional and business services	2017	
39051	FultonCounty	Management of companies and enterprises	2017	
39051	FultonCounty	Administrative and support and waste management and remediation services	2017	19326
39051	FultonCounty	Educational services	2017	
39051	FultonCounty	Health care and social assistance	2017	
39051	FultonCounty	Arts, entertainment, and recreation	2017	13505
39051	FultonCounty	Accommodation and food services	2017	30211
39051	FultonCounty	Other services (except government and government enterprises)	2017	39550
39051	FultonCounty	Government and government enterprises	2017	177469
39053	GalliaCounty	Agriculture, forestry, fishing and hunting	2017	22339
39053	GalliaCounty	Mining, quarrying, and oil and gas extraction	2017	2325
39053	GalliaCounty	Utilities	2017	1484348
39053	GalliaCounty	Construction	2017	50187
39053	GalliaCounty	Manufacturing	2017	72596
39053	GalliaCounty	Wholesale trade	2017	14992
39053	GalliaCounty	Retail trade	2017	85597
39053	GalliaCounty	Transportation and warehousing	2017	34843
39053	GalliaCounty	Information	2017	11458
39053	GalliaCounty	Finance and insurance	2017	64382
39053	GalliaCounty	Real estate and rental and leasing	2017	109704
39053	GalliaCounty	Professional and business services	2017	81715
39053	GalliaCounty	Management of companies and enterprises	2017	
39053	GalliaCounty	Administrative and support and waste management and remediation services	2017	6484
39053	GalliaCounty	Educational services	2017	
39053	GalliaCounty	Health care and social assistance	2017	
39053	GalliaCounty	Arts, entertainment, and recreation	2017	1607
39053	GalliaCounty	Accommodation and food services	2017	28665
39053	GalliaCounty	Other services (except government and government enterprises)	2017	29704
39053	GalliaCounty	Government and government enterprises	2017	130207
39055	GeaugaCounty	Agriculture, forestry, fishing and hunting	2017	
39055	GeaugaCounty	Mining, quarrying, and oil and gas extraction	2017	22452
39055	GeaugaCounty	Utilities	2017	2166
39055	GeaugaCounty	Construction	2017	432411
39055	GeaugaCounty	Manufacturing	2017	873742
39055	GeaugaCounty	Wholesale trade	2017	292730
39055	GeaugaCounty	Retail trade	2017	311883
39055	GeaugaCounty	Transportation and warehousing	2017	
39055	GeaugaCounty	Information	2017	53665
39055	GeaugaCounty	Finance and insurance	2017	241878
39055	GeaugaCounty	Real estate and rental and leasing	2017	343850
39055	GeaugaCounty	Professional and business services	2017	390784
39055	GeaugaCounty	Management of companies and enterprises	2017	59715
39055	GeaugaCounty	Administrative and support and waste management and remediation services	2017	159409
39055	GeaugaCounty	Educational services	2017	35698
39055	GeaugaCounty	Health care and social assistance	2017	278235
39055	GeaugaCounty	Arts, entertainment, and recreation	2017	74655
