Region Code	Region Name	Measure Name	Date	Estimated Value
51197	Wythe County, VA	Homeownership Rate	2016-01-01	70.88235294117648
37197	Yadkin County, NC	Homeownership Rate	2016-01-01	77.14369564057414
53077	Yakima County, WA	Homeownership Rate	2016-01-01	62.52347100255003
02282	Yakutat Cty&Bor, AK	Homeownership Rate	2016-01-01	64.24870466321244
28161	Yalobusha County, MS	Homeownership Rate	2016-01-01	76.84797768479777
41071	Yamhill County, OR	Homeownership Rate	2016-01-01	66.84247466094173
37199	Yancey County, NC	Homeownership Rate	2016-01-01	75.24366471734892
46135	Yankton County, SD	Homeownership Rate	2016-01-01	72.87280069224113
36123	Yates County, NY	Homeownership Rate	2016-01-01	79.19536368217706
04025	Yavapai County, AZ	Homeownership Rate	2016-01-01	67.9793306719397
28163	Yazoo County, MS	Homeownership Rate	2016-01-01	60.46482306463814
05149	Yell County, AR	Homeownership Rate	2016-01-01	65.82023943135054
27173	Yellow Medicine County, MN	Homeownership Rate	2016-01-01	81.81818181818183
30111	Yellowstone County, MT	Homeownership Rate	2016-01-01	69.75464811374208
48501	Yoakum County, TX	Homeownership Rate	2016-01-01	74.36267436267437
06113	Yolo County, CA	Homeownership Rate	2016-01-01	51.772299595342716
45091	York County, SC	Homeownership Rate	2016-01-01	72.62614436947466
23031	York County, ME	Homeownership Rate	2016-01-01	75.97450591284627
31185	York County, NE	Homeownership Rate	2016-01-01	75.73767959215202
51199	York County, VA	Homeownership Rate	2016-01-01	71.02764040171121
42133	York County, PA	Homeownership Rate	2016-01-01	75.50097949770061
48503	Young County, TX	Homeownership Rate	2016-01-01	77.81607917268987
06115	Yuba County, CA	Homeownership Rate	2016-01-01	58.03223093784033
02290	Yukon-Koyukuk CA, AK	Homeownership Rate	2016-01-01	71.28440366972477
04027	Yuma County, AZ	Homeownership Rate	2016-01-01	67.82429029768915
08125	Yuma County, CO	Homeownership Rate	2016-01-01	63.25391287010268
48505	Zapata County, TX	Homeownership Rate	2016-01-01	79.58598503391846
48507	Zavala County, TX	Homeownership Rate	2016-01-01	68.89020070838254
46137	Ziebach County, SD	Homeownership Rate	2016-01-01	48.04826117814053
45001	Abbeville County, SC	Homeownership Rate	2017-01-01	77.28528377699648
22001	Acadia Parish, LA	Homeownership Rate	2017-01-01	72.37877015080603
51001	Accomack County, VA	Homeownership Rate	2017-01-01	66.25515699304003
16001	Ada County, ID	Homeownership Rate	2017-01-01	70.08922404811683
29001	Adair County, MO	Homeownership Rate	2017-01-01	62.92387848816673
21001	Adair County, KY	Homeownership Rate	2017-01-01	78.04498750347125
40001	Adair County, OK	Homeownership Rate	2017-01-01	67.18728717366629
19001	Adair County, IA	Homeownership Rate	2017-01-01	77.5881683731513
18001	Adams County, IN	Homeownership Rate	2017-01-01	82.35567294575219
53001	Adams County, WA	Homeownership Rate	2017-01-01	63.619127870233825
55001	Adams County, WI	Homeownership Rate	2017-01-01	82.65548346257319
16003	Adams County, ID	Homeownership Rate	2017-01-01	75.10962084085632
39001	Adams County, OH	Homeownership Rate	2017-01-01	69.24780367385465
19003	Adams County, IA	Homeownership Rate	2017-01-01	78.87942872837132
31001	Adams County, NE	Homeownership Rate	2017-01-01	74.40494175311377
08001	Adams County, CO	Homeownership Rate	2017-01-01	65.54062014894984
28001	Adams County, MS	Homeownership Rate	2017-01-01	62.98279946441446
17001	Adams County, IL	Homeownership Rate	2017-01-01	75.21129348358647
42001	Adams County, PA	Homeownership Rate	2017-01-01	78.41620323818513
38001	Adams County, ND	Homeownership Rate	2017-01-01	74.13344887348353
50001	Addison County, VT	Homeownership Rate	2017-01-01	75.3588164215614
45003	Aiken County, SC	Homeownership Rate	2017-01-01	71.41577335845028
27001	Aitkin County, MN	Homeownership Rate	2017-01-01	83.52593733949666
12001	Alachua County, FL	Homeownership Rate	2017-01-01	55.379949701661815
37001	Alamance County, NC	Homeownership Rate	2017-01-01	66.62753691240152
06001	Alameda County, CA	Homeownership Rate	2017-01-01	55.38313071326897
08003	Alamosa County, CO	Homeownership Rate	2017-01-01	60.70352417136119
56001	Albany County, WY	Homeownership Rate	2017-01-01	54.03239365577538
36001	Albany County, NY	Homeownership Rate	2017-01-01	63.113343932749785
51003	Albemarle County, VA	Homeownership Rate	2017-01-01	66.79084564860428
26001	Alcona County, MI	Homeownership Rate	2017-01-01	86.56614785992218
28003	Alcorn County, MS	Homeownership Rate	2017-01-01	70.46908605809806
02013	Aleutians East Borough, AK	Homeownership Rate	2017-01-01	63.95518753044326
02016	Aleutians West CA, AK	Homeownership Rate	2017-01-01	28.824069820854387
17003	Alexander County, IL	Homeownership Rate	2017-01-01	71.3392312385601
37003	Alexander County, NC	Homeownership Rate	2017-01-01	74.30538137836858
51510	Alexandria City, VA	Homeownership Rate	2017-01-01	41.30827823430738
40003	Alfalfa County, OK	Homeownership Rate	2017-01-01	76.51813471502591
26003	Alger County, MI	Homeownership Rate	2017-01-01	87.61858428606179
19005	Allamakee County, IA	Homeownership Rate	2017-01-01	77.10204682668237
26005	Allegan County, MI	Homeownership Rate	2017-01-01	83.4599044078598
24001	Allegany County, MD	Homeownership Rate	2017-01-01	70.80212090385031
36003	Allegany County, NY	Homeownership Rate	2017-01-01	76.24044901424394
51005	Alleghany County, VA	Homeownership Rate	2017-01-01	75.43165941742454
37005	Alleghany County, NC	Homeownership Rate	2017-01-01	74.0809506126996
42003	Allegheny County, PA	Homeownership Rate	2017-01-01	69.92412688122872
39003	Allen County, OH	Homeownership Rate	2017-01-01	67.59513652303359
20001	Allen County, KS	Homeownership Rate	2017-01-01	73.2361279870393
21003	Allen County, KY	Homeownership Rate	2017-01-01	69.87066431510875
22003	Allen Parish, LA	Homeownership Rate	2017-01-01	76.98569546395633
18003	Allen County, IN	Homeownership Rate	2017-01-01	71.42099623291833
45005	Allendale County, SC	Homeownership Rate	2017-01-01	64.7703739797783
26007	Alpena County, MI	Homeownership Rate	2017-01-01	79.60262551002306
06003	Alpine County, CA	Homeownership Rate	2017-01-01	85.68980291345329
06005	Amador County, CA	Homeownership Rate	2017-01-01	75.74340027411954
51007	Amelia County, VA	Homeownership Rate	2017-01-01	84.28120063191153
51009	Amherst County, VA	Homeownership Rate	2017-01-01	77.75135205577637
28005	Amite County, MS	Homeownership Rate	2017-01-01	85.62951082598235
02020	Anchorage Muny, AK	Homeownership Rate	2017-01-01	62.117724092773194
47001	Anderson County, TN	Homeownership Rate	2017-01-01	68.29697964013877
48001	Anderson County, TX	Homeownership Rate	2017-01-01	70.32367204240441
45007	Anderson County, SC	Homeownership Rate	2017-01-01	71.70748505180995
21005	Anderson County, KY	Homeownership Rate	2017-01-01	78.64476386036962
20003	Anderson County, KS	Homeownership Rate	2017-01-01	72.09844559585493
29003	Andrew County, MO	Homeownership Rate	2017-01-01	78.31711438727346
48003	Andrews County, TX	Homeownership Rate	2017-01-01	71.49559446160887
23001	Androscoggin County, ME	Homeownership Rate	2017-01-01	68.52618336518424
48005	Angelina County, TX	Homeownership Rate	2017-01-01	66.2205934507625
24003	Anne Arundel County, MD	Homeownership Rate	2017-01-01	75.55171640034808
27003	Anoka County, MN	Homeownership Rate	2017-01-01	82.17180566484234
37007	Anson County, NC	Homeownership Rate	2017-01-01	66.25026376872758
31003	Antelope County, NE	Homeownership Rate	2017-01-01	78.30278128950695
26009	Antrim County, MI	Homeownership Rate	2017-01-01	84.1767173571054
04001	Apache County, AZ	Homeownership Rate	2017-01-01	76.30877932734084
19007	Appanoose County, IA	Homeownership Rate	2017-01-01	77.62265978050355
13001	Appling County, GA	Homeownership Rate	2017-01-01	70.24632189032546
51011	Appomattox County, VA	Homeownership Rate	2017-01-01	83.18929105205017
48007	Aransas County, TX	Homeownership Rate	2017-01-01	72.14660544440801
08005	Arapahoe County, CO	Homeownership Rate	2017-01-01	64.23738331893173
48009	Archer County, TX	Homeownership Rate	2017-01-01	82.21661312528683
08007	Archuleta County, CO	Homeownership Rate	2017-01-01	69.8318178160457
26011	Arenac County, MI	Homeownership Rate	2017-01-01	82.532605802502
05001	Arkansas County, AR	Homeownership Rate	2017-01-01	62.478580509645674
51013	Arlington County, VA	Homeownership Rate	2017-01-01	48.44662895298155
48011	Armstrong County, TX	Homeownership Rate	2017-01-01	77.96883396023642
42005	Armstrong County, PA	Homeownership Rate	2017-01-01	78.74494233887465
23003	Aroostook County, ME	Homeownership Rate	2017-01-01	75.5452812345197
31005	Arthur County, NE	Homeownership Rate	2017-01-01	64.8456057007126
22005	Ascension Parish, LA	Homeownership Rate	2017-01-01	80.36387616036252
37009	Ashe County, NC	Homeownership Rate	2017-01-01	74.67625899280576
39005	Ashland County, OH	Homeownership Rate	2017-01-01	74.03774619209837
55003	Ashland County, WI	Homeownership Rate	2017-01-01	72.3262560991692
05003	Ashley County, AR	Homeownership Rate	2017-01-01	74.42900184663233
39007	Ashtabula County, OH	Homeownership Rate	2017-01-01	71.85689805616005
53003	Asotin County, WA	Homeownership Rate	2017-01-01	69.14946699931957
22007	Assumption Parish, LA	Homeownership Rate	2017-01-01	79.5295052301717
48013	Atascosa County, TX	Homeownership Rate	2017-01-01	75.241609190583
29005	Atchison County, MO	Homeownership Rate	2017-01-01	72.3444976076555
20005	Atchison County, KS	Homeownership Rate	2017-01-01	70.39744782666489
39009	Athens County, OH	Homeownership Rate	2017-01-01	59.014720103148164
13003	Atkinson County, GA	Homeownership Rate	2017-01-01	74.59531287750664
34001	Atlantic County, NJ	Homeownership Rate	2017-01-01	68.65848313786012
40005	Atoka County, OK	Homeownership Rate	2017-01-01	74.47971925242798
28007	Attala County, MS	Homeownership Rate	2017-01-01	69.47740881872619
29007	Audrain County, MO	Homeownership Rate	2017-01-01	70.55235370830003
19009	Audubon County, IA	Homeownership Rate	2017-01-01	79.89598278335724
39011	Auglaize County, OH	Homeownership Rate	2017-01-01	77.83303494463232
51015	Augusta County, VA	Homeownership Rate	2017-01-01	80.23103287775568
46003	Aurora County, SD	Homeownership Rate	2017-01-01	79.46532351801628
48015	Austin County, TX	Homeownership Rate	2017-01-01	74.10892795587728
01001	Autauga County, AL	Homeownership Rate	2017-01-01	73.27695327548568
37011	Avery County, NC	Homeownership Rate	2017-01-01	78.2034617226517
22009	Avoyelles Parish, LA	Homeownership Rate	2017-01-01	68.14935672827454
08009	Baca County, CO	Homeownership Rate	2017-01-01	72.91248206599712
13005	Bacon County, GA	Homeownership Rate	2017-01-01	70.5981941309255
48017	Bailey County, TX	Homeownership Rate	2017-01-01	67.83236994219654
12003	Baker County, FL	Homeownership Rate	2017-01-01	77.51934891885422
13007	Baker County, GA	Homeownership Rate	2017-01-01	64.5320197044335
41001	Baker County, OR	Homeownership Rate	2017-01-01	69.74615334675063
01003	Baldwin County, AL	Homeownership Rate	2017-01-01	74.48572397693489
13009	Baldwin County, GA	Homeownership Rate	2017-01-01	55.69015444015444
21007	Ballard County, KY	Homeownership Rate	2017-01-01	79.72367438386856
24005	Baltimore County, MD	Homeownership Rate	2017-01-01	67.89227456125153
24510	Baltimore City, MD	Homeownership Rate	2017-01-01	49.43606244625967
45009	Bamberg County, SC	Homeownership Rate	2017-01-01	77.16684921504199
48019	Bandera County, TX	Homeownership Rate	2017-01-01	83.38950409244103
13011	Banks County, GA	Homeownership Rate	2017-01-01	73.12530632249631
31007	Banner County, NE	Homeownership Rate	2017-01-01	66.62087912087912
16005	Bannock County, ID	Homeownership Rate	2017-01-01	72.06702547016684
26013	Baraga County, MI	Homeownership Rate	2017-01-01	83.772910147519
20007	Barber County, KS	Homeownership Rate	2017-01-01	70.36045314109167
54001	Barbour County, WV	Homeownership Rate	2017-01-01	72.70878274268104
01005	Barbour County, AL	Homeownership Rate	2017-01-01	60.97916488039098
38003	Barnes County, ND	Homeownership Rate	2017-01-01	72.9383429672447
25001	Barnstable County, MA	Homeownership Rate	2017-01-01	79.89880709866308
45011	Barnwell County, SC	Homeownership Rate	2017-01-01	68.5301653855113
21009	Barren County, KY	Homeownership Rate	2017-01-01	65.29096065058943
55005	Barron County, WI	Homeownership Rate	2017-01-01	77.29239045164182
13013	Barrow County, GA	Homeownership Rate	2017-01-01	70.74917174308004
29009	Barry County, MO	Homeownership Rate	2017-01-01	71.55680943831752
26015	Barry County, MI	Homeownership Rate	2017-01-01	81.86786144629433
18005	Bartholomew County, IN	Homeownership Rate	2017-01-01	72.51596455930319
29011	Barton County, MO	Homeownership Rate	2017-01-01	69.56558628881724
20009	Barton County, KS	Homeownership Rate	2017-01-01	68.71403317410764
13015	Bartow County, GA	Homeownership Rate	2017-01-01	66.01332887726818
48021	Bastrop County, TX	Homeownership Rate	2017-01-01	77.41976811222855
29013	Bates County, MO	Homeownership Rate	2017-01-01	74.35004353775345
51017	Bath County, VA	Homeownership Rate	2017-01-01	79.86561631139945
21011	Bath County, KY	Homeownership Rate	2017-01-01	73.48660271253722
05005	Baxter County, AR	Homeownership Rate	2017-01-01	74.91752425033236
26017	Bay County, MI	Homeownership Rate	2017-01-01	80.99821918467536
12005	Bay County, FL	Homeownership Rate	2017-01-01	62.46091553256101
55007	Bayfield County, WI	Homeownership Rate	2017-01-01	83.23478027146889
48023	Baylor County, TX	Homeownership Rate	2017-01-01	76.29041406693136
46005	Beadle County, SD	Homeownership Rate	2017-01-01	67.79544674522366
16007	Bear Lake County, ID	Homeownership Rate	2017-01-01	79.96273712737127
37013	Beaufort County, NC	Homeownership Rate	2017-01-01	70.45561296383278
45013	Beaufort County, SC	Homeownership Rate	2017-01-01	67.01734808917931
22011	Beauregard Parish, LA	Homeownership Rate	2017-01-01	76.33992706376395
49001	Beaver County, UT	Homeownership Rate	2017-01-01	73.2702915681639
40007	Beaver County, OK	Homeownership Rate	2017-01-01	77.06507551743427
42007	Beaver County, PA	Homeownership Rate	2017-01-01	76.46724095138356
30001	Beaverhead County, MT	Homeownership Rate	2017-01-01	69.13872897618242
27005	Becker County, MN	Homeownership Rate	2017-01-01	80.12272163951273
40009	Beckham County, OK	Homeownership Rate	2017-01-01	66.89898752060279
42009	Bedford County, PA	Homeownership Rate	2017-01-01	82.37386269644334
51019	Bedford County, VA	Homeownership Rate	2017-01-01	81.39186797167847
51515	Bedford City, VA	Homeownership Rate	2017-01-01	0.0
47003	Bedford County, TN	Homeownership Rate	2017-01-01	66.53273713088372
48025	Bee County, TX	Homeownership Rate	2017-01-01	67.08815173462447
33001	Belknap County, NH	Homeownership Rate	2017-01-01	77.41072780179302
48027	Bell County, TX	Homeownership Rate	2017-01-01	56.63105042402719
21013	Bell County, KY	Homeownership Rate	2017-01-01	66.2049443291187
39013	Belmont County, OH	Homeownership Rate	2017-01-01	79.60093824264683
27007	Beltrami County, MN	Homeownership Rate	2017-01-01	69.32091828543906
13017	Ben Hill County, GA	Homeownership Rate	2017-01-01	63.372470352233165
16009	Benewah County, ID	Homeownership Rate	2017-01-01	73.65603390586661
46007	Bennett County, SD	Homeownership Rate	2017-01-01	44.6764705882353
50003	Bennington County, VT	Homeownership Rate	2017-01-01	74.4939856581078
38005	Benson County, ND	Homeownership Rate	2017-01-01	57.65083066161469
08011	Bent County, CO	Homeownership Rate	2017-01-01	63.94469084268197
47005	Benton County, TN	Homeownership Rate	2017-01-01	77.28866624921729
29015	Benton County, MO	Homeownership Rate	2017-01-01	80.75192802056556
19011	Benton County, IA	Homeownership Rate	2017-01-01	84.40896336402798
28009	Benton County, MS	Homeownership Rate	2017-01-01	81.32135049793538
18007	Benton County, IN	Homeownership Rate	2017-01-01	74.29906542056075
05007	Benton County, AR	Homeownership Rate	2017-01-01	67.30765369835731
41003	Benton County, OR	Homeownership Rate	2017-01-01	59.29172468067074
27009	Benton County, MN	Homeownership Rate	2017-01-01	74.40257950438152
53005	Benton County, WA	Homeownership Rate	2017-01-01	69.03522659282125
26019	Benzie County, MI	Homeownership Rate	2017-01-01	88.20542748759848
34003	Bergen County, NJ	Homeownership Rate	2017-01-01	68.75228639043294
45015	Berkeley County, SC	Homeownership Rate	2017-01-01	70.44964153963946
54003	Berkeley County, WV	Homeownership Rate	2017-01-01	73.58203307988902
42011	Berks County, PA	Homeownership Rate	2017-01-01	73.71184167639105
25003	Berkshire County, MA	Homeownership Rate	2017-01-01	72.65015269765863
35001	Bernalillo County, NM	Homeownership Rate	2017-01-01	64.98568842076794
26021	Berrien County, MI	Homeownership Rate	2017-01-01	70.80870213559142
13019	Berrien County, GA	Homeownership Rate	2017-01-01	68.89502469070248
37015	Bertie County, NC	Homeownership Rate	2017-01-01	71.79956896551725
02050	Bethel CA, AK	Homeownership Rate	2017-01-01	68.15937735958646
48029	Bexar County, TX	Homeownership Rate	2017-01-01	62.28364921954047
